DateTime,V,VX,VY,DIR,TP,RH,SLP
2019-03-21-23:00:00,2.36134,1.32644,-1.94018,325.64081,274.58212,26.38013,1025.46936
2019-03-22-00:00:00,3.08285,2.27436,-2.08116,312.46021,276.60822,25.98867,1025.66943
2019-03-22-01:00:00,3.47472,2.77103,-2.0511,306.50858,278.71573,21.67556,1025.33899
2019-03-22-02:00:00,3.86659,3.2677,-2.02103,301.73627,280.82321,17.36245,1025.00854
2019-03-22-03:00:00,4.25846,3.76437,-1.99097,297.87427,282.93073,13.04934,1024.6781
2019-03-22-04:00:00,4.68595,4.35198,-1.45737,288.5144,284.18942,11.64255,1023.22894
2019-03-22-05:00:00,5.11345,4.93959,-0.92377,280.59271,285.44815,10.23576,1021.77979
2019-03-22-06:00:00,5.54095,5.52719,-0.39017,274.03784,286.70685,8.82898,1020.33063
2019-03-22-07:00:00,5.99702,5.79838,-1.1749,281.4545,286.66644,8.72344,1019.55377
2019-03-22-08:00:00,6.45309,6.06956,-1.95963,287.89328,286.62604,8.61791,1018.77686
2019-03-22-09:00:00,6.90916,6.34074,-2.74436,293.40363,286.58563,8.51237,1018
2019-03-22-10:00:00,5.39191,4.66168,-2.48431,298.05414,284.94507,10.68741,1018.72083
2019-03-22-11:00:00,3.87466,2.98261,-2.22426,306.71353,283.30447,12.86244,1019.44165
2019-03-22-12:00:00,2.3574,1.30354,-1.96421,326.42999,281.66391,15.03747,1020.16248
2019-03-22-13:00:00,3.0816,1.87099,-2.43914,322.50928,280.97333,17.25348,1021.50519
2019-03-22-14:00:00,3.80579,2.43844,-2.91407,320.07797,280.28278,19.46948,1022.84796
2019-03-22-15:00:00,4.52998,3.0059,-3.389,318.42834,279.59219,21.68549,1024.19067
2019-03-22-16:00:00,4.80265,3.0664,-3.69078,320.27936,278.80783,23.64997,1025.13904
2019-03-22-17:00:00,5.07532,3.12689,-3.99257,321.93274,278.02344,25.61444,1026.08728
2019-03-22-18:00:00,5.34799,3.18739,-4.29436,323.4162,277.23907,27.57892,1027.03564
2019-03-22-19:00:00,5.17329,2.97576,-4.22732,324.85693,276.64713,26.70388,1027.64294
2019-03-22-20:00:00,4.99858,2.76413,-4.16028,326.39957,276.05521,25.82885,1028.25024
2019-03-22-21:00:00,4.82388,2.5525,-4.09324,328.0528,275.46326,24.95381,1028.85754
2019-03-22-22:00:00,4.6939,2.67778,-3.8386,325.10065,275.97272,23.94066,1029.70398
2019-03-22-23:00:00,4.56391,2.80307,-3.58397,321.97061,276.48218,22.92752,1030.55042
2019-03-23-00:00:00,4.22379,2.81121,-3.15238,318.27429,276.19913,22.46696,1031.68933
2019-03-23-01:00:00,3.80067,2.64551,-2.71383,315.73041,277.95789,19.44096,1031.32312
2019-03-23-02:00:00,3.37755,2.4798,-2.27528,312.53714,279.71664,16.41497,1030.95679
2019-03-23-03:00:00,2.95443,2.3141,-1.83673,308.43945,281.4754,13.38897,1030.59058
2019-03-23-04:00:00,3.33096,2.90317,-1.27416,293.69608,282.53458,12.28357,1029.25647
2019-03-23-05:00:00,3.70749,3.49223,-0.7116,281.51727,283.59378,11.17817,1027.92224
2019-03-23-06:00:00,4.08402,4.0813,-0.14903,272.09131,284.65295,10.07277,1026.58813
2019-03-23-07:00:00,4.08864,3.98146,0.42672,263.88254,284.88785,9.26656,1025.2323
2019-03-23-08:00:00,4.09327,3.88162,1.00248,255.51903,285.12271,8.46036,1023.87646
2019-03-23-09:00:00,4.09789,3.78178,1.57824,247.34795,285.3576,7.65415,1022.52063
2019-03-23-10:00:00,4.60409,3.41212,2.69874,231.65854,283.74371,9.90908,1022.51208
2019-03-23-11:00:00,5.11028,3.04245,3.81924,218.54121,282.12982,12.16401,1022.50354
2019-03-23-12:00:00,5.61648,2.67278,4.93974,208.41682,280.51593,14.41894,1022.495
2019-03-23-13:00:00,5.50458,2.92406,4.63252,212.26028,279.89868,14.8879,1022.29144
2019-03-23-14:00:00,5.39267,3.17534,4.32529,216.28365,279.28143,15.35686,1022.08795
2019-03-23-15:00:00,5.28077,3.42662,4.01807,220.45766,278.66418,15.82582,1021.8844
2019-03-23-16:00:00,4.57296,3.02825,3.42326,221.49637,277.7301,18.17587,1021.37085
2019-03-23-17:00:00,3.86515,2.62989,2.82845,222.91667,276.79599,20.52591,1020.8573
2019-03-23-18:00:00,3.15734,2.23152,2.23364,224.97287,275.86191,22.87595,1020.34375
2019-03-23-19:00:00,2.60223,1.98493,1.47955,233.29938,275.01974,26.60687,1019.72064
2019-03-23-20:00:00,2.04712,1.73833,0.72547,247.34746,274.17755,30.3378,1019.09747
2019-03-23-21:00:00,1.49201,1.49174,-0.02861,271.09894,273.33539,34.06872,1018.47437
2019-03-23-22:00:00,1.06043,1.05524,0.00608,269.66974,274.00165,32.63152,1018.3631
2019-03-23-23:00:00,0.62884,0.61875,0.04078,266.22913,274.66791,31.19432,1018.25189
2019-03-24-00:00:00,0.1877,0.1782,-0.05897,288.31052,275.53018,32.2759,1017.41064
2019-03-24-01:00:00,0.6516,0.24722,0.47125,207.68192,278.9986,26.79227,1016.59186
2019-03-24-02:00:00,1.1155,0.31624,1.00147,197.52516,282.46701,21.30865,1015.77313
2019-03-24-03:00:00,1.5794,0.38527,1.53168,194.11885,285.93542,15.82502,1014.95435
2019-03-24-04:00:00,2.89699,1.40564,2.46363,209.70731,288.013,14.16198,1013.30768
2019-03-24-05:00:00,4.21458,2.42602,3.39557,215.54453,290.09058,12.49895,1011.66107
2019-03-24-06:00:00,5.53218,3.44639,4.32751,218.53354,292.16815,10.83591,1010.0144
2019-03-24-07:00:00,5.20157,2.69352,4.34576,211.79082,292.38544,11.12985,1009.13855
2019-03-24-08:00:00,4.87096,1.94064,4.364,203.97441,292.60275,11.42379,1008.26276
2019-03-24-09:00:00,4.54036,1.18777,4.38224,195.16513,292.82004,11.71773,1007.3869
2019-03-24-10:00:00,4.98856,2.12461,4.36088,205.97519,291.19711,12.97102,1007.74542
2019-03-24-11:00:00,5.43676,3.06145,4.33952,215.20222,289.57416,14.2243,1008.104
2019-03-24-12:00:00,5.88497,3.99829,4.31816,222.79735,287.95123,15.47759,1008.46252
2019-03-24-13:00:00,4.6432,3.31293,2.56396,232.26279,285.39807,19.33978,1008.92981
2019-03-24-14:00:00,3.40144,2.62758,0.80977,252.87177,282.84491,23.20197,1009.39709
2019-03-24-15:00:00,2.15967,1.94222,-0.94443,295.93198,280.29175,27.06417,1009.86438
2019-03-24-16:00:00,2.18553,1.86597,-1.10912,300.72696,279.22125,27.36751,1010.07104
2019-03-24-17:00:00,2.21139,1.78972,-1.27381,305.44083,278.15073,27.67086,1010.27771
2019-03-24-18:00:00,2.23725,1.71347,-1.4385,310.01422,277.08023,27.97421,1010.48438
2019-03-24-19:00:00,2.29097,1.53476,-1.65552,317.16766,276.91098,27.13723,1010.50189
2019-03-24-20:00:00,2.34469,1.35606,-1.87254,324.08868,276.74176,26.30025,1010.51935
2019-03-24-21:00:00,2.39841,1.17735,-2.08955,330.6012,276.57251,25.46326,1010.53687
2019-03-24-22:00:00,2.71913,1.21888,-2.42574,333.32144,278.15863,23.25184,1011.24664
2019-03-24-23:00:00,3.03985,1.26042,-2.76193,335.47015,279.74475,21.04042,1011.95648
2019-03-25-00:00:00,3.17611,1.52248,-2.78742,331.35684,281.76138,19.10226,1011.9856
2019-03-25-01:00:00,3.21893,1.80348,-2.62747,325.53461,284.88089,16.12523,1012.02496
2019-03-25-02:00:00,3.26176,2.08447,-2.46752,319.81006,288.00037,13.1482,1012.06439
2019-03-25-03:00:00,3.30459,2.36547,-2.30757,314.2901,291.11987,10.17117,1012.10376
2019-03-25-04:00:00,4.09814,3.4462,-1.85036,298.23264,292.29541,9.14579,1011.27063
2019-03-25-05:00:00,4.89168,4.52693,-1.39316,287.10571,293.47098,8.1204,1010.4375
2019-03-25-06:00:00,5.68523,5.60766,-0.93595,279.47571,294.64651,7.09502,1009.60437
2019-03-25-07:00:00,4.737,4.41807,-1.28322,286.19586,294.38446,7.32998,1009.48169
2019-03-25-08:00:00,3.78876,3.22848,-1.63049,296.79523,294.12241,7.56494,1009.35895
2019-03-25-09:00:00,2.84053,2.0389,-1.97775,314.12787,293.86035,7.7999,1009.23627
2019-03-25-10:00:00,2.89696,1.32996,-2.32135,330.19046,291.22089,9.9863,1010.24689
2019-03-25-11:00:00,2.9534,0.62103,-2.66495,346.88208,288.58139,12.17271,1011.25751
2019-03-25-12:00:00,3.00983,-0.0879,-3.00855,1.67348,285.94193,14.35911,1012.26813
2019-03-25-13:00:00,3.03799,-0.74126,-2.77889,14.93576,284.22952,17.39467,1013.30377
2019-03-25-14:00:00,3.06614,-1.39463,-2.54922,28.68214,282.51712,20.43024,1014.33936
2019-03-25-15:00:00,3.09429,-2.04799,-2.31956,41.44197,280.80472,23.4658,1015.375
2019-03-25-16:00:00,2.73433,-1.17931,-2.19156,28.28523,279.81705,25.3051,1015.66144
2019-03-25-17:00:00,2.37436,-0.31062,-2.06355,8.5602,278.82938,27.1444,1015.94794
2019-03-25-18:00:00,2.01439,0.55807,-1.93555,343.91632,277.84171,28.9837,1016.23438
2019-03-25-19:00:00,2.15008,-0.40867,-1.49523,15.28651,277.12912,31.46129,1016.40771
2019-03-25-20:00:00,2.28577,-1.37541,-1.05492,52.51238,276.4165,33.93888,1016.58105
2019-03-25-21:00:00,2.42145,-2.34216,-0.6146,75.2965,275.70392,36.41647,1016.75439
2019-03-25-22:00:00,1.80617,-1.6214,-0.59199,69.94221,277.32144,33.33868,1017.60565
2019-03-25-23:00:00,1.19088,-0.90064,-0.56938,57.69913,278.939,30.26089,1018.45685
2019-03-26-00:00:00,0.71444,-0.61534,-0.36302,59.46119,281.48499,27.05312,1017.35187
2019-03-26-01:00:00,1.343,-1.21259,0.08571,94.04305,283.22208,24.1357,1017.08752
2019-03-26-02:00:00,1.97157,-1.80983,0.53444,106.45171,284.95914,21.21828,1016.82312
2019-03-26-03:00:00,2.60013,-2.40708,0.98317,112.21749,286.69623,18.30086,1016.55878
2019-03-26-04:00:00,2.41505,-2.09046,1.13365,118.47081,287.90482,18.00373,1015.2619
2019-03-26-05:00:00,2.22998,-1.77385,1.28413,125.90173,289.11337,17.70659,1013.96503
2019-03-26-06:00:00,2.04491,-1.45723,1.43462,134.55193,290.32196,17.40946,1012.66815
2019-03-26-07:00:00,2.10904,-1.24555,1.64999,142.95157,290.46695,18.35326,1011.88171
2019-03-26-08:00:00,2.17317,-1.03386,1.86537,151.00302,290.61191,19.29706,1011.09521
2019-03-26-09:00:00,2.2373,-0.82218,2.08075,158.43922,290.7569,20.24086,1010.30878
2019-03-26-10:00:00,2.42958,-1.30485,1.94151,146.09573,288.79614,26.11052,1010.55792
2019-03-26-11:00:00,2.62186,-1.78752,1.80227,135.23541,286.83542,31.98019,1010.80713
2019-03-26-12:00:00,2.81414,-2.27019,1.66303,126.22465,284.87466,37.84985,1011.05627
2019-03-26-13:00:00,2.60705,-2.15077,0.75072,109.24152,283.33154,43.05447,1011.54187
2019-03-26-14:00:00,2.39996,-2.03134,-0.16158,85.45213,281.78839,48.25909,1012.02753
2019-03-26-15:00:00,2.19287,-1.91192,-1.07388,60.67812,280.24527,53.46371,1012.51312
2019-03-26-16:00:00,1.71667,-1.02288,-0.67681,56.50855,279.40311,55.19654,1012.37372
2019-03-26-17:00:00,1.24047,-0.13383,-0.27973,25.56743,278.56097,56.92937,1012.23438
2019-03-26-18:00:00,0.76428,0.75521,0.11734,261.16855,277.71881,58.66219,1012.09497
2019-03-26-19:00:00,0.99586,0.98938,0.09891,264.29123,276.7886,62.39487,1011.9823
2019-03-26-20:00:00,1.22745,1.22355,0.08047,266.237,275.85837,66.12755,1011.86957
2019-03-26-21:00:00,1.45904,1.45772,0.06204,267.56287,274.92816,69.86023,1011.7569
2019-03-26-22:00:00,1.75409,0.88218,-0.73488,309.79526,276.6026,61.92978,1012.59686
2019-03-26-23:00:00,2.04914,0.30663,-1.5318,348.68024,278.27704,53.99934,1013.43689
2019-03-27-00:00:00,2.10126,0.22581,-2.08909,353.83087,280.98505,39.4172,1013.88751
2019-03-27-01:00:00,2.38444,-0.58203,-2.0491,15.8567,284.04779,31.7913,1014.15082
2019-03-27-02:00:00,2.66762,-1.38986,-2.0091,34.67488,287.11053,24.16541,1014.41418
2019-03-27-03:00:00,2.9508,-2.1977,-1.9691,48.14018,290.17328,16.53951,1014.67749
2019-03-27-04:00:00,3.5906,-2.8603,-2.14276,53.16161,291.19147,14.99102,1013.85669
2019-03-27-05:00:00,4.2304,-3.52289,-2.31643,56.67365,292.20966,13.44252,1013.03583
2019-03-27-06:00:00,4.8702,-4.18549,-2.49009,59.25014,293.22784,11.89403,1012.21503
2019-03-27-07:00:00,4.70106,-4.17607,-2.10116,63.29102,292.48126,12.45992,1012.414
2019-03-27-08:00:00,4.53191,-4.16665,-1.71224,67.66035,291.73468,13.02582,1012.61292
2019-03-27-09:00:00,4.36277,-4.15723,-1.32331,72.34292,290.9881,13.59171,1012.81189
2019-03-27-10:00:00,4.12974,-3.10863,0.29156,95.35805,288.84897,20.04093,1014.62543
2019-03-27-11:00:00,3.8967,-2.06003,1.90642,132.78229,286.70981,26.49014,1016.43896
2019-03-27-12:00:00,3.66367,-1.01143,3.52129,163.97427,284.57068,32.93936,1018.2525
2019-03-27-13:00:00,3.1154,-0.48873,2.99439,170.73016,282.75586,36.46975,1019.15228
2019-03-27-14:00:00,2.56713,0.03396,2.46749,180.78853,280.94107,40.00014,1020.05212
2019-03-27-15:00:00,2.01885,0.55665,1.94059,196.0054,279.12625,43.53053,1020.9519
2019-03-27-16:00:00,2.06111,0.3563,2.00879,190.058,278.90277,43.03769,1020.97314
2019-03-27-17:00:00,2.10337,0.15595,2.07698,184.29391,278.67932,42.54484,1020.99438
2019-03-27-18:00:00,2.14563,-0.04441,2.14517,178.8141,278.45584,42.052,1021.01562
2019-03-27-19:00:00,2.04736,-0.0329,2.04704,179.07912,278.32788,43.89112,1020.77002
2019-03-27-20:00:00,1.94908,-0.0214,1.94891,179.37088,278.19992,45.73024,1020.52435
2019-03-27-21:00:00,1.85081,-0.0099,1.85078,179.6936,278.07196,47.56936,1020.27875
2019-03-27-22:00:00,1.4802,-0.0653,1.47308,177.46194,278.35257,46.81174,1020.79895
2019-03-27-23:00:00,1.10959,-0.1207,1.09539,173.7122,278.63315,46.05413,1021.31915
2019-03-28-00:00:00,1.49914,-0.4126,1.44124,164.02446,278.89227,44.89022,1021.59436
2019-03-28-01:00:00,1.81248,-0.40171,1.76395,167.17078,279.86255,37.09254,1021.26935
2019-03-28-02:00:00,2.12582,-0.39081,2.08667,169.392,280.83282,29.29486,1020.9444
2019-03-28-03:00:00,2.43916,-0.37992,2.40939,171.03929,281.8031,21.49718,1020.61938
2019-03-28-04:00:00,2.57042,-0.17729,2.54751,176.01901,282.2244,20.49088,1019.50793
2019-03-28-05:00:00,2.70168,0.02534,2.68563,180.54053,282.64572,19.48457,1018.39642
2019-03-28-06:00:00,2.83294,0.22796,2.82375,184.61552,283.06702,18.47826,1017.28497
2019-03-28-07:00:00,2.63553,0.33021,2.60783,187.21652,282.90793,20.25027,1016.77814
2019-03-28-08:00:00,2.43813,0.43246,2.39191,190.24832,282.74884,22.02229,1016.27124
2019-03-28-09:00:00,2.24072,0.5347,2.17599,193.80565,282.58975,23.7943,1015.7644
2019-03-28-10:00:00,2.68209,0.49177,2.63121,190.58638,281.23892,26.69423,1016.16608
2019-03-28-11:00:00,3.12346,0.44884,3.08643,188.27412,279.88812,29.59416,1016.56769
2019-03-28-12:00:00,3.56483,0.40591,3.54164,186.53812,278.53729,32.49409,1016.96936
2019-03-28-13:00:00,3.22819,0.62899,3.13365,191.3497,277.52029,34.40778,1017.09436
2019-03-28-14:00:00,2.89155,0.85208,2.72566,197.35995,276.50333,36.32146,1017.21936
2019-03-28-15:00:00,2.55491,1.07517,2.31767,204.88655,275.48633,38.23514,1017.34436
2019-03-28-16:00:00,2.24509,0.27657,1.861,188.4532,274.63486,40.86329,1017.15247
2019-03-28-17:00:00,1.93526,-0.52202,1.40432,159.60878,273.78342,43.49144,1016.96063
2019-03-28-18:00:00,1.62544,-1.32061,0.94765,125.66258,272.93195,46.11959,1016.76874
2019-03-28-19:00:00,1.62312,-1.41507,0.70378,116.44315,272.31583,48.70341,1016.26727
2019-03-28-20:00:00,1.62081,-1.50954,0.45991,106.94431,271.69968,51.28722,1015.76587
2019-03-28-21:00:00,1.61849,-1.60401,0.21604,97.67088,271.08356,53.87103,1015.2644
2019-03-28-22:00:00,1.34315,-1.31841,0.05605,92.43439,272.24414,50.41967,1015.42377
2019-03-28-23:00:00,1.06781,-1.03282,-0.10394,84.25331,273.40475,46.9683,1015.58313
2019-03-29-00:00:00,0.98884,-0.81299,0.56289,124.69756,274.55301,51.3115,1015.36377
2019-03-29-01:00:00,1.05276,-0.88232,0.57286,122.99396,276.34042,46.43695,1015.04626
2019-03-29-02:00:00,1.11667,-0.95165,0.58282,121.48444,278.12781,41.5624,1014.72876
2019-03-29-03:00:00,1.18059,-1.02098,0.59278,120.13939,279.91522,36.68785,1014.41125
2019-03-29-04:00:00,1.49801,-0.66664,1.106,148.92049,281.43015,33.9901,1013.41748
2019-03-29-05:00:00,1.81543,-0.3123,1.61921,169.08339,282.94504,31.29236,1012.42377
2019-03-29-06:00:00,2.13284,0.04204,2.13243,181.12955,284.45996,28.59462,1011.42999
2019-03-29-07:00:00,2.29678,0.73854,1.93212,200.91893,284.79279,28.64873,1011.05249
2019-03-29-08:00:00,2.46072,1.43503,1.73181,219.64616,285.12558,28.70283,1010.67499
2019-03-29-09:00:00,2.62466,2.13152,1.5315,234.30275,285.4584,28.75694,1010.29749
2019-03-29-10:00:00,3.93134,2.66718,-0.76962,286.09552,284.27271,26.50698,1011.5025
2019-03-29-11:00:00,5.23802,3.20285,-3.07073,313.79352,283.08701,24.25702,1012.70746
2019-03-29-12:00:00,6.54471,3.73852,-5.37184,325.16412,281.90131,22.00705,1013.91248
2019-03-29-13:00:00,6.40793,4.14972,-4.77885,319.03058,280.8176,24.56878,1014.57874
2019-03-29-14:00:00,6.27115,4.56091,-4.18586,312.54474,279.73386,27.1305,1015.245
2019-03-29-15:00:00,6.13438,4.97211,-3.59287,305.85205,278.65015,29.69222,1015.91125
2019-03-29-16:00:00,6.12919,4.98162,-3.57062,305.63138,278.20831,29.95666,1016.00751
2019-03-29-17:00:00,6.124,4.99113,-3.54837,305.41037,277.76648,30.2211,1016.10376
2019-03-29-18:00:00,6.11881,5.00063,-3.52611,305.18896,277.32465,30.48554,1016.20001
2019-03-29-19:00:00,6.08126,4.82957,-3.68144,307.31726,277.17615,29.74934,1016.46399
2019-03-29-20:00:00,6.04371,4.65851,-3.83677,309.4751,277.02768,29.01314,1016.72791
2019-03-29-21:00:00,6.00616,4.48744,-3.9921,311.6568,276.87918,28.27694,1016.99188
2019-03-29-22:00:00,5.99215,4.45478,-4.00731,311.97305,277.4397,26.47575,1017.94543
2019-03-29-23:00:00,5.97814,4.42213,-4.02253,312.2908,278.00021,24.67456,1018.89893
2019-03-30-00:00:00,5.37063,4.09519,-3.47463,310.31351,278.03693,21.35998,1021.86249
2019-03-30-01:00:00,6.00885,3.88052,-4.45508,318.94312,279.46246,18.00892,1021.67938
2019-03-30-02:00:00,6.64707,3.66585,-5.43553,326.00336,280.88803,14.65786,1021.49622
2019-03-30-03:00:00,7.28529,3.45118,-6.41598,331.72406,282.31357,11.3068,1021.31311
2019-03-30-04:00:00,7.41571,3.70225,-6.41826,330.02237,283.03751,10.66451,1020.65082
2019-03-30-05:00:00,7.54614,3.95332,-6.42054,328.37817,283.76144,10.02223,1019.98853
2019-03-30-06:00:00,7.67656,4.20439,-6.42282,326.7912,284.48538,9.37995,1019.32623
2019-03-30-07:00:00,7.61503,3.87798,-6.53596,329.31812,284.24316,9.40108,1019.26855
2019-03-30-08:00:00,7.5535,3.55157,-6.6491,331.89145,284.00095,9.42221,1019.21082
2019-03-30-09:00:00,7.49197,3.22516,-6.76224,334.50183,283.75873,9.44335,1019.15314
2019-03-30-10:00:00,6.45082,2.50191,-5.9212,337.0943,282.55933,10.22993,1020.1817
2019-03-30-11:00:00,5.40967,1.77866,-5.08016,340.70392,281.35995,11.01651,1021.21021
2019-03-30-12:00:00,4.36853,1.05541,-4.23912,346.01941,280.16055,11.80309,1022.23877
2019-03-30-13:00:00,3.73165,1.22386,-3.45899,340.51526,278.92899,13.33175,1022.88
2019-03-30-14:00:00,3.09477,1.39231,-2.67887,332.53741,277.69739,14.86041,1023.52124
2019-03-30-15:00:00,2.45788,1.56076,-1.89874,320.57993,276.46582,16.38907,1024.16248
2019-03-30-16:00:00,2.59059,1.87897,-1.7167,312.41611,275.59134,18.2924,1024.44556
2019-03-30-17:00:00,2.72329,2.19717,-1.53466,304.93314,274.71689,20.19573,1024.72876
2019-03-30-18:00:00,2.856,2.51538,-1.35262,298.26862,273.84241,22.09906,1025.01184
2019-03-30-19:00:00,2.95214,2.59773,-1.40246,298.36368,273.72861,22.16628,1025.05103
2019-03-30-20:00:00,3.04829,2.68008,-1.45231,298.45276,273.61478,22.2335,1025.09021
2019-03-30-21:00:00,3.14444,2.76244,-1.50215,298.53638,273.50098,22.30071,1025.12939
2019-03-30-22:00:00,2.99368,2.55005,-1.55228,301.32993,274.82742,20.93884,1025.53174
2019-03-30-23:00:00,2.84292,2.33767,-1.60241,304.4296,276.1539,19.57696,1025.93396
2019-03-31-00:00:00,3.07493,2.5157,-1.76817,305.10159,277.95361,18.73738,1026.25122
2019-03-31-01:00:00,3.44541,3.07215,-1.21415,291.56464,280.3981,16.46562,1025.52356
2019-03-31-02:00:00,3.8159,3.62859,-0.66014,280.31094,282.84256,14.19386,1024.79578
2019-03-31-03:00:00,4.18638,4.18503,-0.10613,271.45267,285.28705,11.9221,1024.06812
2019-03-31-04:00:00,4.34885,4.31674,-0.38103,275.04431,286.21005,11.52677,1022.76788
2019-03-31-05:00:00,4.51132,4.44846,-0.65593,278.38794,287.13309,11.13145,1021.46771
2019-03-31-06:00:00,4.6738,4.58017,-0.93084,281.48788,288.05609,10.73612,1020.16748
2019-03-31-07:00:00,4.90014,4.82459,-0.83662,279.83771,288.12613,11.23382,1019.3429
2019-03-31-08:00:00,5.12649,5.06902,-0.74241,278.33234,288.1962,11.73152,1018.51831
2019-03-31-09:00:00,5.35283,5.31344,-0.6482,276.95526,288.26624,12.22921,1017.69373
2019-03-31-10:00:00,4.41835,4.39121,-0.47066,276.11774,286.41855,15.52375,1018.41412
2019-03-31-11:00:00,3.48386,3.46898,-0.29312,274.82996,284.57083,18.81829,1019.13458
2019-03-31-12:00:00,2.54937,2.54675,-0.11559,272.59869,282.72314,22.11283,1019.85498
2019-03-31-13:00:00,2.34646,1.14362,-0.41068,289.75339,281.83728,22.83282,1020.75726
2019-03-31-14:00:00,2.14355,-0.25952,-0.70576,20.18896,280.95142,23.55281,1021.65961
2019-03-31-15:00:00,1.94064,-1.66265,-1.00085,58.95367,280.06555,24.2728,1022.56189
2019-03-31-16:00:00,1.96594,-0.76803,-1.24684,31.63225,278.28632,28.07102,1022.88165
2019-03-31-17:00:00,1.99123,0.12659,-1.49283,355.15305,276.50708,31.86925,1023.20148
2019-03-31-18:00:00,2.01652,1.02121,-1.73882,329.57434,274.72784,35.66748,1023.52124
2019-03-31-19:00:00,2.27565,0.36254,-2.03445,349.896,274.09952,37.02453,1023.71729
2019-03-31-20:00:00,2.53478,-0.29613,-2.33007,7.24298,273.47122,38.38157,1023.91333
2019-03-31-21:00:00,2.79391,-0.9548,-2.6257,19.98318,272.8429,39.73862,1024.10938
2019-03-31-22:00:00,2.39091,-0.56639,-2.27409,13.98573,274.48828,35.96595,1024.87122
2019-03-31-23:00:00,1.98791,-0.17798,-1.92248,5.28937,276.13364,32.19328,1025.63318
2019-04-01-00:00:00,1.00342,0.02055,-1.00321,358.82672,277.40363,30.20369,1026.59436
2019-04-01-01:00:00,1.20791,0.02046,-0.12989,351.04755,280.09314,25.44851,1026.29004
2019-04-01-02:00:00,1.4124,0.02038,0.74344,181.57001,282.78265,20.69333,1025.9856
2019-04-01-03:00:00,1.61689,0.02029,1.61676,180.71906,285.47217,15.93815,1025.68127
2019-04-01-04:00:00,1.62788,-0.15708,1.60066,174.3951,286.51053,14.81998,1024.60498
2019-04-01-05:00:00,1.63886,-0.33446,1.58455,168.08124,287.54886,13.70181,1023.52875
2019-04-01-06:00:00,1.64985,-0.51184,1.56845,161.92682,288.58722,12.58365,1022.45251
2019-04-01-07:00:00,2.65507,-0.09786,2.58164,177.82919,288.32697,12.68858,1021.76105
2019-04-01-08:00:00,3.66029,0.31612,3.59484,185.02545,288.06671,12.79352,1021.06958
2019-04-01-09:00:00,4.66551,0.73009,4.60803,189.00305,287.80646,12.89846,1020.37811
