DateTime,SPD10,DIR10,SLP,T2,RH2
2018-11-06-07:00:00,1.77,75,1027.3,283.25,23
2018-11-06-08:00:00,2.41,36,1026.8,283.05,23
2018-11-06-09:00:00,1.77,353,1026.6,282.45,24
2018-11-06-10:00:00,0.9,289,1026.8,281.85,26
2018-11-06-11:00:00,2.38,282,1027.4,281.75,29
2018-11-06-12:00:00,1.9,292,1027.5,281.05,31
2018-11-06-13:00:00,2.2,298,1027.6,279.85,36
2018-11-06-14:00:00,1.3,328,1027.7,278.45,43
2018-11-06-15:00:00,1.67,351,1027.6,277.35,50
2018-11-06-16:00:00,1.1,329,1027.2,277.25,48
2018-11-06-17:00:00,1.49,279,1027,277.35,46
2018-11-06-18:00:00,1,311,1027.3,274.75,58
2018-11-06-19:00:00,1.61,329,1026.7,273.85,64
2018-11-06-20:00:00,1.23,307,1026.4,274.85,58
2018-11-06-21:00:00,2.15,301,1026.4,274.35,59
2018-11-06-22:00:00,1.9,337,1026.2,273.45,62
2018-11-06-23:00:00,2.25,348,1026.1,272.75,66
2018-11-07-00:00:00,3.01,354,1026.3,275.55,68
2018-11-07-01:00:00,3.02,357,1026.2,277.05,59
2018-11-07-02:00:00,3.37,4,1024.7,279.55,43
2018-11-07-03:00:00,2.06,259,1024.8,281.05,34
2018-11-07-04:00:00,1.05,349,1023.9,283.25,30
2018-11-07-05:00:00,1.64,200,1022.9,283.95,28
2018-11-07-06:00:00,3.03,153,1021.9,284.25,26
2018-11-07-07:00:00,2.53,182,1021.1,284.55,26
2018-11-07-08:00:00,3.68,175,1020.7,284.15,27
2018-11-07-09:00:00,3.49,155,1020.2,283.55,30
2018-11-07-10:00:00,2.61,140,1020.1,282.85,32
2018-11-07-11:00:00,2.7,130,1020,282.85,34
2018-11-07-12:00:00,2.08,118,1019.7,281.35,40
2018-11-07-13:00:00,1.81,103,1019.4,280.85,41
2018-11-07-14:00:00,1.34,24,1019.3,279.95,50
2018-11-07-15:00:00,2.08,94,1018.9,279.25,55
2018-11-07-16:00:00,1.76,79,1018.3,279.05,53
2018-11-07-17:00:00,1.44,70,1017.7,279.05,53
2018-11-07-18:00:00,1.13,36,1017,278.15,60
2018-11-07-19:00:00,1.87,108,1016.3,278.65,56
2018-11-07-20:00:00,0.91,56,1015.9,278.25,58
2018-11-07-21:00:00,2.19,2,1015.4,277.55,63
2018-11-07-22:00:00,1.85,10,1015.2,277.25,63
2018-11-07-23:00:00,0.97,73,1014.6,277.85,62
2018-11-08-00:00:00,1.17,336,1014.8,278.55,62
2018-11-08-01:00:00,2.03,335,1014.3,280.05,54
2018-11-08-02:00:00,2.25,347,1013.8,280.75,49
2018-11-08-03:00:00,1.4,335,1013,283.05,41
2018-11-08-04:00:00,0.98,298,1012,285.05,33
2018-11-08-05:00:00,1.04,106,1010.9,285.25,32
2018-11-08-06:00:00,2.82,183,1010.1,285.95,31
2018-11-08-07:00:00,2.55,178,1009.6,286.15,36
2018-11-08-08:00:00,2.4,199,1009.6,285.95,34
2018-11-08-09:00:00,2.96,196,1009.4,285.65,37
2018-11-08-10:00:00,3.37,203,1009.6,284.75,44
2018-11-08-11:00:00,3.06,217,1010,284.45,44
2018-11-08-12:00:00,2.41,174,1010.1,282.55,52
2018-11-08-13:00:00,2.68,168,1010.3,282.05,57
2018-11-08-14:00:00,1.9,97,1010.5,278.95,71
2018-11-08-15:00:00,2.33,11,1010.6,277.05,72
2018-11-08-16:00:00,2.19,3,1010.8,277.05,77
2018-11-08-17:00:00,2.6,356,1011,276.85,75
2018-11-08-18:00:00,1.08,334,1011.4,276.65,70
2018-11-08-19:00:00,2.84,340,1011.4,275.55,73
2018-11-08-20:00:00,1.75,319,1011.5,275.65,69
2018-11-08-21:00:00,2.11,319,1011.9,276.15,69
2018-11-08-22:00:00,1.94,309,1012.6,276.45,66
2018-11-08-23:00:00,3.15,299,1013,277.85,62
2018-11-09-00:00:00,8.94,303,1013.5,283.75,33
2018-11-09-01:00:00,7.46,301,1014.5,285.15,30
2018-11-09-02:00:00,8.32,298,1014.9,286.25,22
2018-11-09-03:00:00,7.77,302,1015,287.55,18
2018-11-09-04:00:00,7.53,292,1014.9,287.85,17
2018-11-09-05:00:00,5.67,290,1014.4,288.25,17
2018-11-09-06:00:00,6.73,295,1014.3,288.55,16
2018-11-09-07:00:00,6.37,289,1014.6,288.15,16
2018-11-09-08:00:00,6.46,285,1015.1,287.65,16
2018-11-09-09:00:00,5.19,287,1015.7,286.35,18
2018-11-09-10:00:00,3.95,284,1017,285.25,20
2018-11-09-11:00:00,2.8,356,1018.2,282.35,25
2018-11-09-12:00:00,1.92,345,1019.1,282.25,25
2018-11-09-13:00:00,3.19,27,1019.7,279.65,33
2018-11-09-14:00:00,3.91,26,1020.3,281.25,30
2018-11-09-15:00:00,3.43,23,1021,279.85,34
2018-11-09-16:00:00,5.04,19,1021.3,279.75,36
2018-11-09-17:00:00,4.19,8,1021.9,277.05,44
2018-11-09-18:00:00,5.24,4,1022.2,279.05,38
2018-11-09-19:00:00,3.26,3,1022.6,276.35,47
2018-11-09-20:00:00,3.81,8,1022.6,276.35,45
2018-11-09-21:00:00,4.06,17,1022.6,276.95,43
2018-11-09-22:00:00,4.06,11,1023.3,277.55,38
2018-11-09-23:00:00,5.1,27,1023.8,277.95,39
2018-11-10-00:00:00,4.29,23,1024.7,279.25,33
2018-11-10-01:00:00,4.64,10,1025,281.25,29
2018-11-10-02:00:00,3.07,36,1024.9,282.45,25
2018-11-10-03:00:00,2.1,19,1024.5,283.25,24
2018-11-10-04:00:00,1.26,26,1023.6,284.65,19
2018-11-10-05:00:00,1.28,19,1022.7,284.75,20
2018-11-10-06:00:00,2.53,150,1022,284.55,20
2018-11-10-07:00:00,2.38,211,1021.8,284.85,21
2018-11-10-08:00:00,2.51,149,1021.4,284.45,21
2018-11-10-09:00:00,2.63,135,1021.3,284.45,21
2018-11-10-10:00:00,1.67,108,1021.5,283.35,25
2018-11-10-11:00:00,1.1,48,1022,283.35,26
2018-11-10-12:00:00,1.51,355,1022.4,281.85,32
2018-11-10-13:00:00,1.58,54,1022.2,282.15,31
2018-11-10-14:00:00,1.61,103,1022,282.25,35
2018-11-10-15:00:00,1.14,7,1021.9,281.85,33
2018-11-10-16:00:00,1.4,72,1021.5,281.65,38
2018-11-10-17:00:00,1.73,166,1021.5,282.85,36
2018-11-10-18:00:00,1.85,172,1021,282.55,39
2018-11-10-19:00:00,1.72,334,1020.7,281.55,45
2018-11-10-20:00:00,0.86,358,1020.5,280.45,45
2018-11-10-21:00:00,0.64,68,1020.6,281.15,44
2018-11-10-22:00:00,0.79,62,1020.5,280.15,50
2018-11-10-23:00:00,0.93,84,1020.8,280.45,58
2018-11-11-00:00:00,1.23,317,1021.3,280.95,49
2018-11-11-01:00:00,1.21,338,1021.4,283.05,37
2018-11-11-02:00:00,0.67,217,1021.2,285.05,32
2018-11-11-03:00:00,1,307,1020.8,286.25,29
2018-11-11-04:00:00,2.2,228,1019.6,286.05,32
2018-11-11-05:00:00,2.48,141,1018.7,286.75,31
2018-11-11-06:00:00,1.25,209,1018.1,287.85,31
2018-11-11-07:00:00,1.77,233,1017.8,287.85,32
2018-11-11-08:00:00,3.38,163,1017.9,287.55,33
2018-11-11-09:00:00,3.34,178,1017.7,286.05,37
2018-11-11-10:00:00,3.19,185,1018,284.85,40
2018-11-11-11:00:00,2.99,206,1018.5,285.35,40
2018-11-11-12:00:00,2.34,178,1018.6,283.95,44
2018-11-11-13:00:00,3.5,171,1018.8,282.95,49
2018-11-11-14:00:00,3.35,152,1019.2,283.15,50
2018-11-11-15:00:00,2.54,108,1019,280.05,58
2018-11-11-16:00:00,1.66,65,1019,279.65,63
2018-11-11-17:00:00,1.45,66,1019,278.25,66
2018-11-11-18:00:00,1.58,40,1019.1,278.15,68
2018-11-11-19:00:00,1.4,3,1018.9,277.55,71
2018-11-11-20:00:00,2.36,346,1018.4,276.55,72
2018-11-11-21:00:00,1.61,351,1018.5,276.85,75
2018-11-11-22:00:00,1.68,359,1018.5,275.75,78
2018-11-11-23:00:00,1.08,342,1018.9,276.15,78
2018-11-12-00:00:00,1.45,350,1019.6,276.85,77
2018-11-12-01:00:00,1.93,347,1020,279.75,66
2018-11-12-02:00:00,0.71,50,1019.6,281.65,59
2018-11-12-03:00:00,1.02,116,1019.3,283.55,54
2018-11-12-04:00:00,1.26,133,1018.3,285.25,47
2018-11-12-05:00:00,2.79,154,1017.3,286.25,44
2018-11-12-06:00:00,3.26,163,1016.7,287.05,42
2018-11-12-07:00:00,3.47,180,1016.6,287.55,41
2018-11-12-08:00:00,3.73,173,1016.4,287.15,43
2018-11-12-09:00:00,2.67,173,1016.6,285.65,50
2018-11-12-10:00:00,3.32,182,1016.7,285.75,52
2018-11-12-11:00:00,2.61,166,1017,284.75,56
2018-11-12-12:00:00,2.68,168,1017,283.25,61
2018-11-12-13:00:00,1.45,133,1017.5,281.65,70
2018-11-12-14:00:00,1.68,63,1017.7,280.25,73
2018-11-12-15:00:00,1.8,67,1017.6,279.35,79
2018-11-12-16:00:00,1.42,68,1017.7,279.75,77
2018-11-12-17:00:00,1.64,2,1017.8,277.95,79
2018-11-12-18:00:00,1.76,19,1017.7,277.95,76
2018-11-12-19:00:00,1.21,25,1017.7,277.15,80
2018-11-12-20:00:00,1.53,346,1017.6,277.15,82
2018-11-12-21:00:00,1.35,339,1017.7,276.95,84
2018-11-12-22:00:00,1.14,13,1018,275.85,86
2018-11-12-23:00:00,1.68,16,1018.2,276.05,86
2018-11-13-00:00:00,2.3,341,1018.9,276.75,86
2018-11-13-01:00:00,1.26,356,1019.3,278.65,83
2018-11-13-02:00:00,1.52,64,1019.1,280.25,78
2018-11-13-03:00:00,1.32,86,1019,281.65,74
2018-11-13-04:00:00,1.54,108,1018,282.55,70
2018-11-13-05:00:00,1.73,136,1017.1,283.75,66
2018-11-13-06:00:00,1.92,118,1016.4,284.65,62
2018-11-13-07:00:00,3.3,159,1016.3,285.05,66
2018-11-13-08:00:00,3.52,152,1016.6,285.05,67
2018-11-13-09:00:00,1.97,120,1016.7,283.95,69
2018-11-13-10:00:00,2.13,83,1017.3,283.15,75
2018-11-13-11:00:00,2.29,104,1017.7,283.45,75
2018-11-13-12:00:00,2.13,116,1017.9,282.75,75
2018-11-13-13:00:00,2.94,101,1018.4,281.05,83
2018-11-13-14:00:00,2.35,96,1018.8,280.35,84
2018-11-13-15:00:00,3.79,111,1018.7,282.05,78
2018-11-13-16:00:00,1.63,127,1019,281.25,82
2018-11-13-17:00:00,2.6,117,1018.8,280.55,83
2018-11-13-18:00:00,2.19,123,1018.7,280.35,86
2018-11-13-19:00:00,2.24,107,1018.3,278.95,88
2018-11-13-20:00:00,2.1,35,1018.4,278.05,90
2018-11-13-21:00:00,1.47,79,1018.5,278.95,90
2018-11-13-22:00:00,2.41,118,1018.6,279.15,90
2018-11-13-23:00:00,2.08,109,1019,279.55,90
2018-11-14-00:00:00,2.7,113,-9999,-9999,-9999
2018-11-14-01:00:00,2.26,111,1020.3,280.25,91
2018-11-14-02:00:00,1.97,131,1020.2,280.55,89
2018-11-14-03:00:00,2.3,99,1019.9,281.25,86
2018-11-14-04:00:00,2.59,159,1019.2,281.85,83
2018-11-14-05:00:00,2.61,173,1018.6,281.55,84
2018-11-14-06:00:00,1.98,139,1018,281.95,83
2018-11-14-07:00:00,2.86,137,1017.4,282.15,81
2018-11-14-08:00:00,2.88,151,1017.6,282.15,81
2018-11-14-09:00:00,3.63,156,1017.8,281.95,81
2018-11-14-10:00:00,3.59,194,1018.3,282.15,77
2018-11-14-11:00:00,1.52,65,1018.7,281.75,75
2018-11-14-12:00:00,2.73,146,1019.4,282.35,73
2018-11-14-13:00:00,2.5,171,1019.6,281.55,79
2018-11-14-14:00:00,1.34,93,1020.4,281.35,81
2018-11-14-15:00:00,1.86,86,1020.2,281.05,84
2018-11-14-16:00:00,1.7,88,1020.1,280.15,86
2018-11-14-17:00:00,0.8,67,1020.2,279.85,87
2018-11-14-18:00:00,0.86,329,1020.4,279.45,88
2018-11-14-19:00:00,1.86,352,1020.2,278.55,90
2018-11-14-20:00:00,2.74,341,1020,278.25,90
2018-11-14-21:00:00,2.57,344,1020.3,278.95,91
2018-11-14-22:00:00,2.76,350,1020.6,279.25,91
2018-11-14-23:00:00,2.91,334,1021.6,279.55,88
2018-11-15-00:00:00,3.25,326,1022.9,279.95,81
2018-11-15-01:00:00,3.63,333,1023.6,281.55,59
2018-11-15-02:00:00,4.08,337,1023.7,282.45,46
2018-11-15-03:00:00,5.64,349,1023.5,282.45,45
2018-11-15-04:00:00,6.1,12,1023,282.35,45
2018-11-15-05:00:00,3.96,7,1022.8,283.35,39
2018-11-15-06:00:00,3.25,40,1022.6,283.85,34
2018-11-15-07:00:00,3.37,41,1022.8,283.35,32
2018-11-15-08:00:00,2.03,34,1023.2,283.25,32
2018-11-15-09:00:00,2.11,347,1023.9,282.15,35
2018-11-15-10:00:00,3.1,23,1024.9,281.55,32
2018-11-15-11:00:00,3.27,2,1026.2,280.65,29
2018-11-15-12:00:00,2.74,316,1026.9,279.25,34
2018-11-15-13:00:00,2.73,307,1027.8,278.85,21
2018-11-15-14:00:00,5.4,302,1028.6,278.75,20
2018-11-15-15:00:00,4.71,315,1028.8,277.45,22
2018-11-15-16:00:00,4.47,325,1029.2,276.45,24
2018-11-15-17:00:00,3.51,349,1029.3,274.85,29
2018-11-15-18:00:00,2.61,2,1029.5,273.65,31
2018-11-15-19:00:00,3.4,12,1029.4,272.85,34
2018-11-15-20:00:00,3.34,349,1029.4,272.45,38
2018-11-15-21:00:00,3.64,346,1029.5,272.35,38
2018-11-15-22:00:00,2.13,336,1030,271.55,40
2018-11-15-23:00:00,1.41,348,1030.2,272.95,34
2018-11-16-00:00:00,4.24,5,1030.6,274.35,32
2018-11-16-01:00:00,3.63,7,1030.9,276.25,28
2018-11-16-02:00:00,3.75,28,1030.2,277.05,24
2018-11-16-03:00:00,3.06,355,1029.5,278.75,21
2018-11-16-04:00:00,5.55,314,1028,280.45,17
2018-11-16-05:00:00,4.63,314,1026.4,281.05,15
2018-11-16-06:00:00,3.51,307,1025.2,281.85,14
2018-11-16-07:00:00,3.15,304,1024.4,281.45,14
2018-11-16-08:00:00,3.7,298,1024.1,281.15,13
2018-11-16-09:00:00,2.22,289,1024.1,279.85,14
2018-11-16-10:00:00,3.23,103,1024.6,278.35,21
2018-11-16-11:00:00,3.06,239,1025.2,279.25,22
2018-11-16-12:00:00,1.76,262,1024.8,278.15,28
2018-11-16-13:00:00,0.83,21,1024.8,276.15,31
2018-11-16-14:00:00,0.84,36,1024.9,274.85,38
2018-11-16-15:00:00,2.34,20,1024.3,274.05,40
2018-11-16-16:00:00,2.15,352,1023.9,273.15,44
2018-11-16-17:00:00,1.35,2,1023.5,274.35,42
2018-11-16-18:00:00,1.05,282,1023.6,274.35,43
2018-11-16-19:00:00,2.2,359,1022.9,274.05,47
2018-11-16-20:00:00,1.25,327,1022.9,273.75,48
2018-11-16-21:00:00,0.88,357,1022.5,274.15,46
2018-11-16-22:00:00,2.05,350,1022.5,273.65,49
2018-11-16-23:00:00,1.34,343,1022.5,273.15,53
2018-11-17-00:00:00,0.4,339,1022.9,274.25,51
2018-11-17-01:00:00,1.43,339,1023,276.45,41
2018-11-17-02:00:00,1.68,349,1022.7,278.15,32
2018-11-17-03:00:00,0.95,25,1021.8,279.85,26
2018-11-17-04:00:00,1.44,169,1020.3,282.05,22
2018-11-17-05:00:00,2.76,186,1019.1,283.35,21
2018-11-17-06:00:00,3.54,179,1018,284.05,17
2018-11-17-07:00:00,4.35,184,1017.6,284.35,20
2018-11-17-08:00:00,4.51,191,1017.6,283.45,22
2018-11-17-09:00:00,3.29,185,1017.7,282.55,27
2018-11-17-10:00:00,4.39,206,1017.7,282.55,26
2018-11-17-11:00:00,2.54,213,1018.2,281.95,28
2018-11-17-12:00:00,1.91,6,1018.3,277.85,38
2018-11-17-13:00:00,1.47,52,1019,278.45,37
2018-11-17-14:00:00,1.75,28,1018.9,276.15,48
2018-11-17-15:00:00,1.17,33,1018.7,276.05,51
2018-11-17-16:00:00,1.92,358,1018.6,275.25,54
2018-11-17-17:00:00,1.39,346,1018.6,275.25,52
2018-11-17-18:00:00,1.05,5,1018.3,274.65,54
2018-11-17-19:00:00,1.75,335,1018.3,274.55,54
2018-11-17-20:00:00,1.79,310,1018.4,274.35,54
2018-11-17-21:00:00,0.89,143,1018.3,274.05,58
2018-11-17-22:00:00,3,349,1018.1,273.75,58
2018-11-17-23:00:00,1.37,12,1018.4,272.55,62
2018-11-18-00:00:00,2.94,358,1019.3,274.35,62
2018-11-18-01:00:00,0.65,174,1019.5,278.05,44
2018-11-18-02:00:00,4.97,280,1019.2,282.85,17
2018-11-18-03:00:00,4.42,289,1019.2,283.35,16
2018-11-18-04:00:00,6.34,273,1018.1,283.75,15
2018-11-18-05:00:00,6.66,282,1017.1,284.15,14
2018-11-18-06:00:00,7.83,278,1016.7,284.35,14
2018-11-18-07:00:00,7.65,278,1016.8,284.25,14
2018-11-18-08:00:00,7.59,286,1016.9,283.85,14
2018-11-18-09:00:00,5.76,279,1017,283.15,14
2018-11-18-10:00:00,3.44,274,1017.7,282.05,16
2018-11-18-11:00:00,3.01,311,1018.1,280.25,19
2018-11-18-12:00:00,1.94,300,1018.4,280.25,19
2018-11-18-13:00:00,1.56,294,1018.7,278.55,23
2018-11-18-14:00:00,1.75,8,1019.4,277.15,25
2018-11-18-15:00:00,2,333,1019.4,275.45,30
2018-11-18-16:00:00,1.2,302,1019.8,274.25,35
2018-11-18-17:00:00,1.23,315,1019.8,275.35,31
2018-11-18-18:00:00,1.24,202,1019.9,275.55,33
2018-11-18-19:00:00,2.79,317,1019.8,273.85,44
2018-11-18-20:00:00,3.35,8,1019.6,271.25,52
2018-11-18-21:00:00,2.7,51,1019.4,273.15,50
2018-11-18-22:00:00,1.75,342,1019.4,272.15,54
2018-11-18-23:00:00,1.83,339,1019.4,271.85,56
2018-11-19-00:00:00,2.19,350,1019.9,273.55,56
2018-11-19-01:00:00,2.08,349,1020.2,275.65,46
2018-11-19-02:00:00,1.66,42,1019.9,277.75,35
2018-11-19-03:00:00,1.45,112,1019.5,279.55,29
2018-11-19-04:00:00,1.78,117,1018.3,280.85,28
2018-11-19-05:00:00,2.26,117,1016.6,282.15,28
2018-11-19-06:00:00,2.36,104,1015.7,282.65,28
2018-11-19-07:00:00,3.02,158,1015.1,283.05,31
2018-11-19-08:00:00,1.57,132,1015.1,282.65,36
2018-11-19-09:00:00,2.01,155,1014.9,282.25,40
2018-11-19-10:00:00,2.06,355,1015.3,278.95,47
2018-11-19-11:00:00,1.82,354,1015.8,277.65,46
2018-11-19-12:00:00,2.38,337,1015.9,276.95,47
2018-11-19-13:00:00,2.34,303,1016.5,277.25,44
2018-11-19-14:00:00,1.89,324,1016.7,276.45,44
2018-11-19-15:00:00,1.97,325,1016.8,275.35,49
2018-11-19-16:00:00,1.67,295,1016.7,275.55,49
2018-11-19-17:00:00,1.96,314,1016.8,274.95,53
2018-11-19-18:00:00,2.57,330,1016.7,274.75,57
2018-11-19-19:00:00,1.6,334,1016.8,273.05,60
2018-11-19-20:00:00,2.63,355,1016.7,272.75,63
2018-11-19-21:00:00,2.24,338,1017.2,272.45,59
2018-11-19-22:00:00,2.19,338,1017.3,272.55,69
2018-11-19-23:00:00,2.99,354,1017.9,273.35,71
2018-11-20-00:00:00,3.44,342,1019,275.75,62
2018-11-20-01:00:00,2.24,344,1019.9,276.95,56
2018-11-20-02:00:00,1.88,38,1020.1,279.95,38
2018-11-20-03:00:00,2.51,335,1020,283.15,25
2018-11-20-04:00:00,2.28,326,1019.3,283.95,23
2018-11-20-05:00:00,1.5,62,1018.7,283.55,23
2018-11-20-06:00:00,2.94,21,1018.3,283.85,21
2018-11-20-07:00:00,2.96,58,1018.2,283.45,22
2018-11-20-08:00:00,2.66,90,1018.9,282.85,23
2018-11-20-09:00:00,3.1,130,1019.3,282.05,23
2018-11-20-10:00:00,2.24,107,1020.3,280.45,26
2018-11-20-11:00:00,2.05,201,1021.1,281.15,25
2018-11-20-12:00:00,2.87,358,1021.6,278.65,33
2018-11-20-13:00:00,1.84,37,1022.4,279.15,34
2018-11-20-14:00:00,4.05,23,1023.2,278.55,33
2018-11-20-15:00:00,2.52,108,1024,277.65,57
2018-11-20-16:00:00,2.71,104,1024.6,277.25,66
2018-11-20-17:00:00,1.85,107,1024.8,277.35,67
2018-11-20-18:00:00,1.59,47,1025,277.65,64
2018-11-20-19:00:00,0.48,35,1025.1,277.45,64
2018-11-20-20:00:00,1.02,79,1024.9,276.95,67
2018-11-20-21:00:00,1.05,8,1025,276.95,57
2018-11-20-22:00:00,3.74,316,1024.9,275.45,26
2018-11-20-23:00:00,2.29,1,1025.4,273.15,30
2018-11-21-00:00:00,1.98,29,1026.2,275.15,26
2018-11-21-01:00:00,3.94,310,1026.7,278.25,18
2018-11-21-02:00:00,3.83,328,1026.4,279.45,16
2018-11-21-03:00:00,2.74,301,1025.8,280.25,15
2018-11-21-04:00:00,3.15,292,1024.3,280.45,15
2018-11-21-05:00:00,6.28,300,1022.6,281.65,15
2018-11-21-06:00:00,10.7,289,1021.6,281.55,16
2018-11-21-07:00:00,10.07,298,1020.9,281.75,16
2018-11-21-08:00:00,6.17,286,1020.8,281.45,17
2018-11-21-09:00:00,5.44,270,1021,280.95,18
2018-11-21-10:00:00,3.15,254,1021.6,279.85,20
2018-11-21-11:00:00,2.32,277,1022.2,279.35,26
2018-11-21-12:00:00,2.92,320,1022.8,277.25,34
2018-11-21-13:00:00,2.99,351,1023.6,275.85,30
2018-11-21-14:00:00,1.01,333,1023.8,275.15,29
2018-11-21-15:00:00,1.86,285,1023.8,276.75,26
2018-11-21-16:00:00,1.12,292,1024.1,274.25,31
2018-11-21-17:00:00,0.97,322,1024,273.85,34
2018-11-21-18:00:00,1.05,357,1023.9,273.95,34
2018-11-21-19:00:00,1.81,345,1023.9,271.25,42
2018-11-21-20:00:00,2.63,344,1023.5,270.35,44
2018-11-21-21:00:00,1.64,332,1023.7,270.75,54
2018-11-21-22:00:00,2.21,358,1023.8,269.85,60
2018-11-21-23:00:00,2.54,336,1024.4,270.15,57
2018-11-22-00:00:00,2.57,349,1025.1,272.05,52
2018-11-22-01:00:00,2.74,357,1025.3,274.65,42
2018-11-22-02:00:00,3.86,1,1025.2,277.65,28
2018-11-22-03:00:00,3.56,16,1024.9,279.15,23
2018-11-22-04:00:00,3.39,41,1023.6,280.75,19
2018-11-22-05:00:00,2.05,355,1022.7,282.05,17
2018-11-22-06:00:00,2.31,246,1021.6,282.25,17
2018-11-22-07:00:00,3.51,173,1021.1,282.05,17
2018-11-22-08:00:00,4.12,159,1020.8,281.45,18
2018-11-22-09:00:00,4.72,157,1021,280.85,19
2018-11-22-10:00:00,2.71,146,1021.3,280.05,21
2018-11-22-11:00:00,3.91,151,1021.5,279.95,22
2018-11-22-12:00:00,2.62,146,1021.7,278.25,26
2018-11-22-13:00:00,2.25,168,1021.8,277.85,29
2018-11-22-14:00:00,1.04,36,1021.7,273.45,39
2018-11-22-15:00:00,1.77,60,1021.7,273.95,42
2018-11-22-16:00:00,2.29,87,1021.6,273.45,42
2018-11-22-17:00:00,2.58,74,1021,272.75,44
2018-11-22-18:00:00,1.39,113,1021,273.95,46
2018-11-22-19:00:00,1.27,39,1020.6,273.85,45
2018-11-22-20:00:00,1.53,11,1020,272.65,48
2018-11-22-21:00:00,1.18,5,1019.5,272.65,46
2018-11-22-22:00:00,2.14,336,1019.1,272.35,50
2018-11-22-23:00:00,1.9,3,1018.9,271.05,58
2018-11-23-00:00:00,2.21,341,1019.2,272.45,56
2018-11-23-01:00:00,2.55,338,1018.9,273.85,50
2018-11-23-02:00:00,2.61,336,1018.6,275.15,45
2018-11-23-03:00:00,2.72,348,1017.6,276.45,39
2018-11-23-04:00:00,2.99,353,1016.2,277.35,38
2018-11-23-05:00:00,4.03,353,1015.2,277.85,37
2018-11-23-06:00:00,3.49,351,1014.7,278.35,39
2018-11-23-07:00:00,2.87,343,1014.8,279.25,42
2018-11-23-08:00:00,3.02,334,1015.5,279.25,43
2018-11-23-09:00:00,3.14,318,1016.2,277.85,47
2018-11-23-10:00:00,2.74,304,1017.2,277.65,47
2018-11-23-11:00:00,2.53,310,1017.9,276.75,51
2018-11-23-12:00:00,2.65,356,1018.5,275.65,54
2018-11-23-13:00:00,2.45,346,1019,274.85,58
2018-11-23-14:00:00,3.09,343,1019.4,274.85,61
2018-11-23-15:00:00,3.7,320,1019.5,275.15,62
2018-11-23-16:00:00,3.32,320,1019.8,274.85,63
2018-11-23-17:00:00,2.01,277,1020.2,275.45,64
2018-11-23-18:00:00,2.33,349,1019.6,272.45,67
2018-11-23-19:00:00,2.02,315,1020.1,272.75,68
2018-11-23-20:00:00,2.81,1,1020,271.75,70
2018-11-23-21:00:00,2.18,8,1020.4,271.45,69
2018-11-23-22:00:00,2.74,349,1020.4,271.85,69
2018-11-23-23:00:00,1.21,309,1020.5,273.05,64
2018-11-24-00:00:00,3.58,349,1021.3,273.95,67
2018-11-24-01:00:00,1.89,351,1021.6,277.25,53
2018-11-24-02:00:00,1.2,277,1021.8,279.05,38
2018-11-24-03:00:00,1.78,276,1021.3,281.45,25
2018-11-24-04:00:00,3.45,220,1020.2,282.15,28
2018-11-24-05:00:00,2.42,222,1019.1,283.85,28
2018-11-24-06:00:00,2.77,223,1018.2,284.25,25
2018-11-24-07:00:00,3.91,182,1017.7,283.75,30
2018-11-24-08:00:00,3.47,181,1017.5,284.05,29
2018-11-24-09:00:00,4.16,198,1017.7,282.75,30
2018-11-24-10:00:00,3.39,209,1018.1,282.05,34
2018-11-24-11:00:00,1,267,1018.4,280.65,39
2018-11-24-12:00:00,0.69,344,1018.4,277.05,49
2018-11-24-13:00:00,1.24,63,1018.5,276.75,56
2018-11-24-14:00:00,1.5,67,1018.4,275.95,63
2018-11-24-15:00:00,1.53,89,1018.2,275.35,61
2018-11-24-16:00:00,2.09,7,1017.9,273.55,68
2018-11-24-17:00:00,0.96,44,1017.8,273.95,64
2018-11-24-18:00:00,2.14,351,1017.9,272.85,67
2018-11-24-19:00:00,1.92,335,1017.9,273.05,64
2018-11-24-20:00:00,1.84,328,1017.6,272.65,69
2018-11-24-21:00:00,2.58,331,1017.6,272.45,67
2018-11-24-22:00:00,3.36,343,1017.7,271.95,67
2018-11-24-23:00:00,2.59,342,1017.9,271.75,70
2018-11-25-00:00:00,3.16,343,1018.4,273.05,68
2018-11-25-01:00:00,2.58,20,1018.6,275.75,54
2018-11-25-02:00:00,1.7,35,1018.6,277.95,48
2018-11-25-03:00:00,2.6,33,1018.1,281.35,34
2018-11-25-04:00:00,1.52,14,1017.3,284.85,24
2018-11-25-05:00:00,0.83,104,1016.8,286.05,22
2018-11-25-06:00:00,1.36,226,1016.3,286.85,21
2018-11-25-07:00:00,2.54,147,1015.8,286.55,21
2018-11-25-08:00:00,3.41,166,1016.1,285.95,23
2018-11-25-09:00:00,3.54,187,1015.9,283.95,26
2018-11-25-10:00:00,2.81,206,1016.2,284.05,27
2018-11-25-11:00:00,2.08,172,1016.6,282.45,29
2018-11-25-12:00:00,2.3,105,1017.3,279.35,38
2018-11-25-13:00:00,2.34,91,1017.4,277.65,49
2018-11-25-14:00:00,2.19,96,1017,276.95,57
2018-11-25-15:00:00,1.96,106,1016.8,277.75,55
2018-11-25-16:00:00,2.46,109,1016.8,277.15,59
2018-11-25-17:00:00,2.26,115,1016.5,276.75,60
2018-11-25-18:00:00,1.45,105,1016.3,275.75,66
2018-11-25-19:00:00,1.51,75,1016.1,275.05,70
