DateTime,SPD10,DIR10,SLP,T2,RH2,TD2
2018-07-14-08:00:00,3.22000,158.00000,999.10000,305.95000,60.00000,297.36000
2018-07-14-09:00:00,3.03000,169.00000,999.10000,305.75000,60.00000,297.17000
2018-07-14-10:00:00,3.44000,149.00000,999.20000,305.05000,61.00000,296.78000
2018-07-14-11:00:00,4.04000,150.00000,999.70000,304.25000,65.00000,297.05000
2018-07-14-12:00:00,2.94000,162.00000,1000.10000,302.95000,73.00000,297.70000
2018-07-14-13:00:00,3.21000,161.00000,1000.60000,302.35000,75.00000,297.57000
2018-07-14-14:00:00,3.00000,149.00000,1001.10000,302.05000,76.00000,297.49000
2018-07-14-15:00:00,2.59000,147.00000,1001.50000,301.55000,82.00000,298.25000
2018-07-14-16:00:00,2.27000,136.00000,1001.60000,301.45000,82.00000,298.15000
2018-07-14-17:00:00,3.60000,136.00000,1001.60000,300.85000,85.00000,298.16000
2018-07-14-18:00:00,1.49000,139.00000,1001.40000,300.45000,89.00000,298.52000
2018-07-14-19:00:00,2.52000,116.00000,1001.60000,299.75000,92.00000,298.37000
2018-07-14-20:00:00,3.04000,110.00000,1001.80000,299.35000,95.00000,298.50000
2018-07-14-21:00:00,1.95000,102.00000,1001.60000,299.05000,97.00000,298.55000
2018-07-14-22:00:00,1.22000,141.00000,1001.80000,299.25000,97.00000,298.75000
2018-07-14-23:00:00,2.59000,95.00000,1002.00000,299.85000,94.00000,298.83000
2018-07-15-00:00:00,1.83000,156.00000,1002.10000,300.95000,88.00000,298.83000
2018-07-15-01:00:00,0.88000,203.00000,1001.60000,302.35000,80.00000,298.63000
2018-07-15-02:00:00,2.14000,102.00000,1001.60000,304.15000,67.00000,297.45000
2018-07-15-03:00:00,2.68000,126.00000,1001.70000,304.35000,64.00000,296.90000
2018-07-15-04:00:00,2.85000,162.00000,1001.80000,305.45000,63.00000,297.69000
2018-07-15-05:00:00,3.37000,166.00000,1001.30000,305.85000,63.00000,298.07000
2018-07-15-06:00:00,3.02000,168.00000,1000.80000,306.55000,60.00000,297.93000
2018-07-15-07:00:00,3.05000,157.00000,999.80000,307.45000,56.00000,297.64000
2018-07-15-08:00:00,3.94000,146.00000,999.30000,307.25000,56.00000,297.46000
2018-07-15-09:00:00,4.41000,163.00000,999.10000,307.15000,55.00000,297.07000
2018-07-15-10:00:00,5.52000,161.00000,999.10000,306.55000,58.00000,297.37000
2018-07-15-11:00:00,4.00000,149.00000,999.30000,305.35000,64.00000,297.85000
2018-07-15-12:00:00,3.04000,173.00000,999.90000,304.25000,68.00000,297.79000
2018-07-15-13:00:00,3.49000,151.00000,1000.40000,304.55000,68.00000,298.08000
2018-07-15-14:00:00,4.34000,148.00000,1000.50000,303.85000,76.00000,299.24000
2018-07-15-15:00:00,4.28000,155.00000,1000.60000,303.35000,82.00000,300.01000
2018-07-15-16:00:00,3.61000,150.00000,1000.40000,302.95000,83.00000,299.82000
2018-07-15-17:00:00,4.79000,152.00000,1000.00000,302.45000,86.00000,299.92000
2018-07-15-18:00:00,4.13000,148.00000,999.00000,301.85000,90.00000,300.09000
2018-07-15-19:00:00,4.47000,153.00000,999.10000,301.55000,91.00000,299.97000
2018-07-15-20:00:00,3.25000,191.00000,1000.00000,297.85000,99.00000,297.69000
2018-07-15-21:00:00,1.85000,226.00000,999.90000,297.95000,99.00000,297.79000
2018-07-15-22:00:00,0.85000,348.00000,1000.60000,298.15000,99.00000,297.98000
2018-07-15-23:00:00,3.19000,126.00000,1000.80000,299.15000,93.00000,297.95000
2018-07-16-00:00:00,2.57000,127.00000,1000.90000,297.85000,100.00000,297.85000
2018-07-16-01:00:00,3.00000,345.00000,1001.20000,298.55000,100.00000,298.55000
2018-07-16-02:00:00,2.19000,307.00000,1001.90000,299.15000,98.00000,298.82000
2018-07-16-03:00:00,2.48000,70.00000,1001.20000,299.75000,95.00000,298.90000
2018-07-16-04:00:00,3.30000,62.00000,1000.80000,300.25000,93.00000,299.05000
2018-07-16-05:00:00,3.67000,21.00000,1000.20000,299.75000,93.00000,298.55000
2018-07-16-06:00:00,3.66000,5.00000,1000.00000,300.35000,94.00000,299.32000
2018-07-16-07:00:00,3.75000,16.00000,999.30000,301.95000,87.00000,299.62000
2018-07-16-08:00:00,4.64000,47.00000,999.50000,301.35000,89.00000,299.41000
2018-07-16-09:00:00,1.78000,177.00000,1000.00000,299.75000,96.00000,299.07000
2018-07-16-10:00:00,3.06000,354.00000,999.60000,299.45000,97.00000,298.95000
2018-07-16-11:00:00,5.25000,294.00000,1001.80000,297.25000,98.00000,296.92000
2018-07-16-12:00:00,3.04000,127.00000,1001.00000,297.35000,98.00000,297.02000
2018-07-16-13:00:00,3.43000,33.00000,1000.80000,297.55000,96.00000,296.88000
2018-07-16-14:00:00,1.25000,25.00000,1001.40000,297.45000,98.00000,297.12000
2018-07-16-15:00:00,1.12000,342.00000,1001.70000,297.25000,99.00000,297.09000
2018-07-16-16:00:00,2.52000,258.00000,1002.30000,297.35000,100.00000,297.35000
2018-07-16-17:00:00,1.82000,339.00000,1001.40000,297.25000,100.00000,297.25000
2018-07-16-18:00:00,2.79000,7.00000,1001.00000,297.25000,100.00000,297.25000
2018-07-16-19:00:00,2.17000,25.00000,1001.00000,297.35000,100.00000,297.35000
2018-07-16-20:00:00,1.40000,320.00000,1000.80000,297.35000,100.00000,297.35000
2018-07-16-21:00:00,1.27000,355.00000,1000.80000,297.35000,100.00000,297.35000
2018-07-16-22:00:00,2.81000,14.00000,1000.70000,297.95000,99.00000,297.79000
2018-07-16-23:00:00,2.98000,279.00000,1001.30000,297.55000,99.00000,297.39000
2018-07-17-00:00:00,2.59000,261.00000,1001.90000,296.55000,100.00000,296.55000
2018-07-17-01:00:00,3.05000,55.00000,1001.20000,296.45000,100.00000,296.45000
2018-07-17-02:00:00,3.81000,15.00000,1001.50000,296.15000,99.00000,295.99000
2018-07-17-03:00:00,3.81000,38.00000,1001.50000,295.95000,100.00000,295.95000
2018-07-17-04:00:00,4.11000,42.00000,1001.00000,297.65000,96.00000,296.98000
2018-07-17-05:00:00,3.50000,54.00000,1000.70000,298.35000,93.00000,297.16000
2018-07-17-06:00:00,3.05000,58.00000,1000.40000,298.25000,95.00000,297.41000
2018-07-17-07:00:00,2.44000,96.00000,1000.00000,298.45000,95.00000,297.61000
2018-07-17-08:00:00,3.75000,79.00000,999.70000,298.55000,95.00000,297.71000
2018-07-17-09:00:00,4.39000,114.00000,999.10000,298.35000,98.00000,298.02000
2018-07-17-10:00:00,4.25000,111.00000,998.90000,298.25000,97.00000,297.75000
2018-07-17-11:00:00,3.76000,102.00000,999.10000,297.95000,98.00000,297.62000
2018-07-17-12:00:00,2.67000,104.00000,999.40000,298.05000,98.00000,297.72000
2018-07-17-13:00:00,2.72000,121.00000,1000.10000,298.05000,98.00000,297.72000
2018-07-17-14:00:00,1.41000,144.00000,1000.10000,298.15000,98.00000,297.82000
2018-07-17-15:00:00,1.24000,264.00000,1000.60000,297.95000,99.00000,297.79000
2018-07-17-16:00:00,0.82000,148.00000,1000.30000,298.05000,99.00000,297.89000
2018-07-17-17:00:00,0.96000,19.00000,1000.30000,298.15000,98.00000,297.82000
2018-07-17-18:00:00,2.51000,121.00000,999.90000,298.25000,98.00000,297.92000
2018-07-17-19:00:00,2.43000,76.00000,1000.00000,298.15000,99.00000,297.98000
2018-07-17-20:00:00,1.74000,123.00000,1000.20000,297.95000,99.00000,297.79000
2018-07-17-21:00:00,0.73000,264.00000,1000.90000,297.75000,99.00000,297.59000
2018-07-17-22:00:00,0.97000,115.00000,1001.00000,298.15000,99.00000,297.98000
2018-07-17-23:00:00,1.81000,56.00000,1001.40000,298.85000,96.00000,298.18000
2018-07-18-00:00:00,2.38000,91.00000,1001.90000,299.15000,95.00000,298.30000
2018-07-18-01:00:00,2.35000,57.00000,1002.10000,299.75000,93.00000,298.55000
2018-07-18-02:00:00,2.11000,45.00000,1002.10000,300.15000,92.00000,298.77000
2018-07-18-03:00:00,1.46000,18.00000,1002.10000,301.15000,89.00000,299.21000
2018-07-18-04:00:00,0.96000,253.00000,1001.80000,301.55000,89.00000,299.60000
2018-07-18-05:00:00,1.66000,333.00000,1001.30000,302.55000,83.00000,299.43000
2018-07-18-06:00:00,0.88000,292.00000,1000.90000,302.85000,82.00000,299.52000
2018-07-18-07:00:00,1.57000,46.00000,1000.60000,302.55000,84.00000,299.63000
2018-07-18-08:00:00,2.11000,66.00000,1000.50000,302.85000,83.00000,299.72000
2018-07-18-09:00:00,1.88000,52.00000,1000.30000,303.25000,83.00000,300.12000
2018-07-18-10:00:00,1.69000,69.00000,1000.00000,303.25000,82.00000,299.91000
2018-07-18-11:00:00,2.28000,60.00000,1000.50000,302.85000,85.00000,300.12000
2018-07-18-12:00:00,2.90000,62.00000,1000.40000,302.55000,87.00000,300.21000
2018-07-18-13:00:00,1.13000,345.00000,1001.20000,301.55000,91.00000,299.97000
2018-07-18-14:00:00,1.43000,347.00000,1001.30000,301.15000,93.00000,299.94000
2018-07-18-15:00:00,1.59000,246.00000,1001.70000,300.75000,96.00000,300.07000
2018-07-18-16:00:00,2.31000,177.00000,1001.70000,299.25000,94.00000,298.23000
2018-07-18-17:00:00,1.62000,102.00000,1001.10000,299.65000,91.00000,298.09000
2018-07-18-18:00:00,1.46000,134.00000,1001.40000,299.05000,91.00000,297.50000
2018-07-18-19:00:00,0.62000,358.00000,1001.80000,299.05000,93.00000,297.86000
2018-07-18-20:00:00,2.30000,22.00000,1001.90000,299.05000,93.00000,297.86000
2018-07-18-21:00:00,1.62000,360.00000,1002.30000,298.65000,97.00000,298.15000
2018-07-18-22:00:00,2.96000,35.00000,1002.60000,298.95000,96.00000,298.28000
2018-07-18-23:00:00,3.00000,11.00000,1002.30000,299.55000,94.00000,298.53000
2018-07-19-00:00:00,2.63000,11.00000,1002.50000,299.05000,98.00000,298.72000
2018-07-19-01:00:00,1.16000,330.00000,1002.50000,299.35000,97.00000,298.85000
2018-07-19-02:00:00,1.24000,287.00000,1002.00000,299.05000,98.00000,298.72000
2018-07-19-03:00:00,1.64000,341.00000,1002.00000,299.55000,98.00000,299.22000
2018-07-19-04:00:00,1.98000,18.00000,1001.70000,300.75000,95.00000,299.89000
2018-07-19-05:00:00,2.20000,152.00000,1001.10000,304.25000,84.00000,301.30000
2018-07-19-06:00:00,2.97000,154.00000,1000.50000,305.55000,78.00000,301.32000
2018-07-19-07:00:00,2.70000,178.00000,999.90000,305.65000,79.00000,301.63000
2018-07-19-08:00:00,4.76000,140.00000,999.90000,305.75000,75.00000,300.86000
2018-07-19-09:00:00,2.03000,347.00000,999.80000,300.65000,100.00000,300.65000
2018-07-19-10:00:00,3.57000,92.00000,1000.00000,301.25000,95.00000,300.39000
2018-07-19-11:00:00,4.29000,91.00000,999.90000,301.25000,94.00000,300.22000
2018-07-19-12:00:00,3.41000,100.00000,999.80000,301.55000,93.00000,300.34000
2018-07-19-13:00:00,3.48000,126.00000,999.90000,301.55000,94.00000,300.51000
2018-07-19-14:00:00,2.83000,136.00000,999.70000,301.65000,93.00000,300.43000
2018-07-19-15:00:00,4.69000,142.00000,999.40000,301.65000,92.00000,300.25000
2018-07-19-16:00:00,4.36000,134.00000,999.20000,301.55000,91.00000,299.97000
2018-07-19-17:00:00,4.40000,117.00000,999.00000,301.25000,93.00000,300.04000
2018-07-19-18:00:00,4.47000,124.00000,998.40000,300.75000,94.00000,299.72000
2018-07-19-19:00:00,3.93000,149.00000,998.80000,300.15000,94.00000,299.12000
2018-07-19-20:00:00,3.13000,139.00000,998.70000,299.95000,95.00000,299.10000
2018-07-19-21:00:00,3.22000,144.00000,998.90000,299.85000,94.00000,298.83000
2018-07-19-22:00:00,4.15000,134.00000,998.80000,299.75000,95.00000,298.90000
2018-07-19-23:00:00,2.29000,136.00000,999.40000,300.15000,93.00000,298.95000
2018-07-20-00:00:00,2.95000,124.00000,999.50000,301.15000,89.00000,299.21000
2018-07-20-01:00:00,3.90000,152.00000,999.20000,301.75000,88.00000,299.61000
2018-07-20-02:00:00,3.26000,165.00000,999.10000,303.25000,84.00000,300.32000
2018-07-20-03:00:00,3.86000,159.00000,998.90000,303.85000,82.00000,300.50000
2018-07-20-04:00:00,3.15000,147.00000,998.50000,305.15000,81.00000,301.57000
2018-07-20-05:00:00,3.90000,183.00000,998.20000,306.65000,69.00000,300.33000
2018-07-20-06:00:00,3.90000,167.00000,998.10000,306.65000,68.00000,300.09000
2018-07-20-07:00:00,4.91000,156.00000,997.80000,307.45000,65.00000,300.10000
2018-07-20-08:00:00,3.66000,172.00000,997.60000,307.35000,62.00000,299.23000
2018-07-20-09:00:00,3.56000,168.00000,997.50000,306.95000,63.00000,299.11000
2018-07-20-10:00:00,1.97000,171.00000,997.60000,305.25000,74.00000,300.15000
2018-07-20-11:00:00,2.06000,148.00000,997.90000,305.95000,68.00000,299.42000
2018-07-20-12:00:00,3.87000,133.00000,997.80000,305.45000,84.00000,302.47000
2018-07-20-13:00:00,3.05000,142.00000,998.80000,304.65000,86.00000,302.08000
2018-07-20-14:00:00,2.74000,175.00000,998.90000,304.55000,79.00000,300.56000
2018-07-20-15:00:00,2.20000,177.00000,999.20000,304.15000,79.00000,300.17000
2018-07-20-16:00:00,4.11000,158.00000,999.10000,304.15000,75.00000,299.31000
2018-07-20-17:00:00,2.99000,149.00000,999.20000,304.05000,76.00000,299.43000
2018-07-20-18:00:00,3.44000,131.00000,999.10000,303.25000,84.00000,300.32000
2018-07-20-19:00:00,3.15000,125.00000,999.30000,302.65000,89.00000,300.69000
2018-07-20-20:00:00,4.17000,135.00000,999.30000,302.15000,90.00000,300.38000
2018-07-20-21:00:00,3.96000,125.00000,999.60000,301.65000,91.00000,300.07000
2018-07-20-22:00:00,4.73000,117.00000,999.90000,301.55000,91.00000,299.97000
2018-07-20-23:00:00,4.15000,127.00000,1000.40000,302.05000,89.00000,300.10000
2018-07-21-00:00:00,3.64000,132.00000,1000.50000,302.65000,86.00000,300.12000
2018-07-21-01:00:00,4.15000,145.00000,1000.50000,303.65000,83.00000,300.51000
2018-07-21-02:00:00,3.15000,131.00000,1000.70000,305.05000,79.00000,301.05000
2018-07-21-03:00:00,3.52000,146.00000,1000.70000,306.85000,70.00000,300.77000
2018-07-21-04:00:00,3.10000,147.00000,1000.40000,306.95000,67.00000,300.13000
2018-07-21-05:00:00,5.77000,123.00000,999.90000,307.65000,64.00000,300.04000
2018-07-21-06:00:00,4.67000,176.00000,999.50000,308.55000,59.00000,299.54000
2018-07-21-07:00:00,6.47000,156.00000,999.40000,308.85000,58.00000,299.54000
2018-07-21-08:00:00,4.29000,183.00000,999.70000,308.65000,56.00000,298.77000
2018-07-21-09:00:00,2.96000,180.00000,999.70000,307.75000,60.00000,299.06000
2018-07-21-10:00:00,2.70000,179.00000,999.20000,307.15000,63.00000,299.30000
2018-07-21-11:00:00,2.23000,307.00000,999.70000,304.95000,68.00000,298.46000
2018-07-21-12:00:00,1.05000,299.00000,1000.00000,302.75000,74.00000,297.73000
2018-07-21-13:00:00,1.17000,335.00000,1001.00000,302.25000,76.00000,297.69000
2018-07-21-14:00:00,0.81000,280.00000,1001.20000,301.75000,84.00000,298.84000
2018-07-21-15:00:00,3.89000,113.00000,1001.20000,302.45000,84.00000,299.53000
2018-07-21-16:00:00,0.98000,312.00000,1001.80000,301.35000,91.00000,299.78000
2018-07-21-17:00:00,3.00000,120.00000,1001.50000,302.25000,88.00000,300.11000
2018-07-21-18:00:00,4.10000,110.00000,1001.40000,301.95000,88.00000,299.81000
2018-07-21-19:00:00,4.27000,108.00000,1001.30000,301.55000,89.00000,299.60000
2018-07-21-20:00:00,2.41000,85.00000,1001.90000,301.25000,89.00000,299.31000
2018-07-21-21:00:00,2.93000,99.00000,1002.40000,301.15000,89.00000,299.21000
2018-07-21-22:00:00,2.82000,100.00000,1003.00000,300.95000,89.00000,299.01000
2018-07-21-23:00:00,3.67000,84.00000,1003.70000,301.25000,88.00000,299.12000
2018-07-22-00:00:00,2.65000,96.00000,1003.70000,301.75000,86.00000,299.23000
2018-07-22-01:00:00,1.42000,63.00000,1004.00000,302.25000,86.00000,299.72000
2018-07-22-02:00:00,2.26000,270.00000,1004.20000,300.45000,94.00000,299.42000
2018-07-22-03:00:00,4.70000,293.00000,1004.70000,301.85000,74.00000,296.86000
2018-07-22-04:00:00,1.67000,264.00000,1003.10000,303.15000,63.00000,295.50000
2018-07-22-05:00:00,4.67000,309.00000,1003.20000,301.35000,71.00000,295.71000
2018-07-22-06:00:00,2.95000,324.00000,1002.80000,303.55000,65.00000,296.39000
2018-07-22-07:00:00,2.00000,329.00000,1002.40000,303.35000,67.00000,296.69000
2018-07-22-08:00:00,2.31000,310.00000,1001.80000,304.05000,63.00000,296.36000
2018-07-22-09:00:00,1.16000,258.00000,1001.90000,302.85000,69.00000,296.69000
2018-07-22-10:00:00,2.05000,5.00000,1002.10000,303.45000,66.00000,296.54000
2018-07-22-11:00:00,1.06000,308.00000,1002.40000,302.05000,83.00000,298.94000
2018-07-22-12:00:00,0.76000,271.00000,1002.60000,300.55000,87.00000,298.24000
2018-07-22-13:00:00,1.55000,327.00000,1002.90000,300.95000,84.00000,298.06000
2018-07-22-14:00:00,1.66000,335.00000,1003.00000,300.75000,89.00000,298.81000
2018-07-22-15:00:00,1.95000,339.00000,1002.90000,300.45000,90.00000,298.70000
2018-07-22-16:00:00,0.58000,314.00000,1003.20000,299.95000,93.00000,298.75000
2018-07-22-17:00:00,0.74000,265.00000,1003.00000,299.65000,94.00000,298.63000
2018-07-22-18:00:00,3.48000,123.00000,1003.00000,301.15000,91.00000,299.58000
2018-07-22-19:00:00,2.82000,81.00000,1003.10000,300.55000,89.00000,298.62000
2018-07-22-20:00:00,2.40000,79.00000,1003.10000,300.65000,85.00000,297.96000
2018-07-22-21:00:00,0.68000,251.00000,1003.40000,300.05000,90.00000,298.31000
2018-07-22-22:00:00,1.61000,297.00000,1003.70000,299.85000,95.00000,299.00000
2018-07-22-23:00:00,1.25000,214.00000,1003.60000,300.85000,91.00000,299.28000
2018-07-23-00:00:00,2.47000,55.00000,1003.50000,301.75000,79.00000,297.83000
2018-07-23-01:00:00,1.85000,137.00000,1003.50000,303.05000,66.00000,296.16000
2018-07-23-02:00:00,1.38000,353.00000,1003.40000,304.65000,65.00000,297.44000
2018-07-23-03:00:00,1.69000,56.00000,1003.10000,305.25000,60.00000,296.70000
2018-07-23-04:00:00,2.37000,96.00000,1002.70000,305.55000,59.00000,296.71000
2018-07-23-05:00:00,2.33000,144.00000,1002.00000,306.35000,57.00000,296.90000
2018-07-23-06:00:00,2.21000,69.00000,1001.50000,306.35000,57.00000,296.90000
2018-07-23-07:00:00,3.02000,106.00000,1001.10000,306.45000,57.00000,296.99000
2018-07-23-08:00:00,2.58000,158.00000,1000.20000,307.15000,56.00000,297.36000
2018-07-23-09:00:00,4.45000,107.00000,999.80000,306.45000,58.00000,297.28000
2018-07-23-10:00:00,4.81000,140.00000,999.80000,304.65000,68.00000,298.18000
2018-07-23-11:00:00,3.62000,130.00000,999.90000,304.65000,68.00000,298.18000
2018-07-23-12:00:00,4.61000,138.00000,1000.40000,303.65000,71.00000,297.92000
2018-07-23-13:00:00,4.43000,137.00000,1000.90000,302.85000,73.00000,297.61000
2018-07-23-14:00:00,4.42000,110.00000,1000.90000,302.85000,71.00000,297.15000
2018-07-23-15:00:00,4.16000,111.00000,1000.90000,302.05000,72.00000,296.61000
2018-07-23-16:00:00,2.53000,94.00000,1000.90000,299.55000,91.00000,297.99000
2018-07-23-17:00:00,1.95000,334.00000,1000.20000,298.75000,96.00000,298.08000
2018-07-23-18:00:00,2.32000,341.00000,999.40000,299.05000,95.00000,298.20000
2018-07-23-19:00:00,2.52000,353.00000,998.60000,298.85000,95.00000,298.01000
2018-07-23-20:00:00,2.84000,343.00000,997.90000,298.45000,95.00000,297.61000
2018-07-23-21:00:00,2.56000,355.00000,997.30000,298.35000,98.00000,298.02000
2018-07-23-22:00:00,3.25000,345.00000,996.70000,298.15000,99.00000,297.98000
2018-07-23-23:00:00,5.07000,10.00000,996.50000,298.05000,100.00000,298.05000
2018-07-24-00:00:00,5.11000,351.00000,996.20000,297.35000,100.00000,297.35000
2018-07-24-01:00:00,4.88000,343.00000,995.30000,296.85000,100.00000,296.85000
2018-07-24-02:00:00,4.67000,341.00000,994.80000,297.15000,100.00000,297.15000
2018-07-24-03:00:00,4.90000,348.00000,993.60000,297.15000,100.00000,297.15000
2018-07-24-04:00:00,3.11000,328.00000,993.80000,297.65000,100.00000,297.65000
2018-07-24-05:00:00,1.59000,333.00000,992.80000,298.15000,100.00000,298.15000
2018-07-24-06:00:00,1.87000,257.00000,993.00000,298.85000,99.00000,298.68000
2018-07-24-07:00:00,1.20000,283.00000,993.00000,300.45000,93.00000,299.24000
2018-07-24-08:00:00,2.09000,210.00000,992.90000,302.65000,81.00000,299.12000
2018-07-24-09:00:00,2.27000,200.00000,992.90000,304.85000,67.00000,298.12000
2018-07-24-10:00:00,2.22000,155.00000,993.20000,304.55000,67.00000,297.84000
2018-07-24-11:00:00,2.70000,147.00000,993.40000,304.05000,72.00000,298.54000
2018-07-24-12:00:00,2.76000,110.00000,994.10000,303.25000,80.00000,299.50000
2018-07-24-13:00:00,3.40000,81.00000,994.80000,301.85000,91.00000,300.27000
2018-07-24-14:00:00,3.36000,107.00000,995.40000,301.35000,90.00000,299.59000
2018-07-24-15:00:00,4.11000,345.00000,995.90000,300.55000,93.00000,299.34000
2018-07-24-16:00:00,2.96000,338.00000,996.30000,297.55000,100.00000,297.55000
2018-07-24-17:00:00,2.01000,32.00000,996.30000,297.45000,100.00000,297.45000
2018-07-24-18:00:00,2.22000,327.00000,996.20000,297.65000,100.00000,297.65000
2018-07-24-19:00:00,3.69000,5.00000,996.80000,297.75000,100.00000,297.75000
2018-07-24-20:00:00,3.32000,339.00000,996.80000,297.65000,99.00000,297.49000
2018-07-24-21:00:00,2.56000,352.00000,996.70000,297.55000,98.00000,297.22000
2018-07-24-22:00:00,2.11000,341.00000,997.30000,297.65000,98.00000,297.32000
2018-07-24-23:00:00,2.38000,342.00000,997.50000,298.05000,97.00000,297.55000
2018-07-25-00:00:00,2.31000,359.00000,998.20000,299.25000,91.00000,297.70000
2018-07-25-01:00:00,2.40000,344.00000,998.20000,302.85000,73.00000,297.61000
2018-07-25-02:00:00,2.75000,6.00000,998.50000,304.15000,66.00000,297.21000
2018-07-25-03:00:00,3.57000,5.00000,998.40000,304.95000,59.00000,296.14000
2018-07-25-04:00:00,2.77000,323.00000,997.90000,306.15000,55.00000,296.13000
2018-07-25-05:00:00,2.59000,357.00000,997.70000,307.35000,52.00000,296.34000
2018-07-25-06:00:00,2.99000,5.00000,997.50000,306.95000,54.00000,296.58000
2018-07-25-07:00:00,2.85000,10.00000,997.30000,306.05000,53.00000,295.44000
2018-07-25-08:00:00,2.26000,351.00000,997.40000,307.65000,51.00000,296.31000
2018-07-25-09:00:00,3.11000,342.00000,997.40000,307.85000,49.00000,295.84000
2018-07-25-10:00:00,3.63000,25.00000,997.40000,306.35000,49.00000,294.46000
2018-07-25-11:00:00,3.73000,39.00000,998.20000,305.35000,54.00000,295.09000
2018-07-25-12:00:00,3.75000,24.00000,999.10000,304.15000,55.00000,294.26000
2018-07-25-13:00:00,4.67000,39.00000,999.80000,303.45000,55.00000,293.61000
2018-07-25-14:00:00,3.94000,23.00000,1000.00000,302.45000,59.00000,293.79000
2018-07-25-15:00:00,2.22000,359.00000,1000.30000,300.75000,66.00000,293.96000
2018-07-25-16:00:00,2.05000,342.00000,1000.50000,299.25000,75.00000,294.56000
2018-07-25-17:00:00,1.78000,323.00000,1000.70000,298.75000,79.00000,294.91000
2018-07-25-18:00:00,1.88000,334.00000,1000.70000,298.65000,78.00000,294.61000
2018-07-25-19:00:00,2.35000,340.00000,1000.80000,297.95000,84.00000,295.12000
2018-07-25-20:00:00,2.08000,350.00000,1000.90000,296.95000,89.00000,295.06000
2018-07-25-21:00:00,2.38000,1.00000,1001.30000,297.25000,87.00000,294.99000
2018-07-25-22:00:00,2.21000,346.00000,1002.00000,298.35000,82.00000,295.12000
2018-07-25-23:00:00,2.25000,338.00000,1002.50000,300.05000,73.00000,294.90000
2018-07-26-00:00:00,3.08000,345.00000,1003.00000,301.95000,62.00000,294.10000
2018-07-26-01:00:00,4.38000,5.00000,1003.00000,303.45000,53.00000,293.02000
2018-07-26-02:00:00,4.20000,22.00000,1003.00000,303.75000,52.00000,292.99000
2018-07-26-03:00:00,3.71000,349.00000,1002.80000,305.35000,49.00000,293.53000
2018-07-26-04:00:00,2.51000,333.00000,1002.60000,306.65000,46.00000,293.72000
2018-07-26-05:00:00,2.18000,344.00000,1002.20000,307.55000,42.00000,293.10000
2018-07-26-06:00:00,0.96000,103.00000,1001.70000,307.95000,41.00000,293.08000
2018-07-26-07:00:00,1.83000,96.00000,1000.80000,307.85000,44.00000,294.11000
2018-07-26-08:00:00,2.62000,184.00000,1000.50000,308.05000,44.00000,294.29000
2018-07-26-09:00:00,3.67000,155.00000,1000.30000,307.35000,46.00000,294.37000
2018-07-26-10:00:00,3.04000,160.00000,1000.80000,306.85000,45.00000,293.56000
2018-07-26-11:00:00,3.92000,151.00000,1001.00000,305.45000,54.00000,295.18000
2018-07-26-12:00:00,3.92000,144.00000,1001.60000,304.45000,63.00000,296.74000
2018-07-26-13:00:00,3.73000,153.00000,1002.50000,303.55000,68.00000,297.12000
2018-07-26-14:00:00,2.17000,165.00000,1002.70000,302.55000,72.00000,297.09000
2018-07-26-15:00:00,3.77000,146.00000,1003.20000,302.75000,72.00000,297.29000
2018-07-26-16:00:00,3.71000,154.00000,1003.20000,301.35000,88.00000,299.22000
2018-07-26-17:00:00,3.80000,148.00000,1003.50000,301.05000,92.00000,299.66000
2018-07-26-18:00:00,5.84000,147.00000,1003.50000,300.85000,90.00000,299.10000
2018-07-26-19:00:00,3.39000,120.00000,1003.90000,299.15000,84.00000,296.29000
2018-07-26-20:00:00,3.43000,91.00000,1004.10000,298.95000,88.00000,296.85000
2018-07-26-21:00:00,2.37000,84.00000,1004.50000,298.85000,92.00000,297.48000
2018-07-26-22:00:00,2.15000,36.00000,1005.00000,299.15000,90.00000,297.42000
2018-07-26-23:00:00,3.16000,24.00000,1005.60000,299.95000,84.00000,297.08000
2018-07-27-00:00:00,2.11000,32.00000,1005.80000,300.65000,81.00000,297.17000
2018-07-27-01:00:00,1.50000,304.00000,1005.80000,301.05000,81.00000,297.56000
2018-07-27-02:00:00,1.91000,342.00000,1006.00000,301.25000,82.00000,297.96000
2018-07-27-03:00:00,1.62000,262.00000,1006.00000,301.15000,82.00000,297.86000
2018-07-27-04:00:00,0.71000,270.00000,1005.70000,302.35000,78.00000,298.21000
2018-07-27-05:00:00,0.99000,212.00000,1005.10000,303.65000,66.00000,296.73000
2018-07-27-06:00:00,2.00000,165.00000,1004.50000,304.65000,62.00000,296.67000
2018-07-27-07:00:00,1.04000,232.00000,1003.90000,306.35000,54.00000,296.02000
2018-07-27-08:00:00,1.65000,164.00000,1003.30000,305.95000,54.00000,295.65000
2018-07-27-09:00:00,2.13000,196.00000,1002.80000,305.95000,56.00000,296.24000
2018-07-27-10:00:00,2.20000,160.00000,1002.70000,305.15000,60.00000,296.61000
2018-07-27-11:00:00,4.19000,165.00000,1003.00000,303.65000,67.00000,296.98000
2018-07-27-12:00:00,2.33000,155.00000,1003.80000,303.65000,66.00000,296.73000
2018-07-27-13:00:00,2.93000,162.00000,1004.30000,302.45000,72.00000,297.00000
2018-07-27-14:00:00,2.02000,160.00000,1004.40000,302.45000,73.00000,297.22000
2018-07-27-15:00:00,3.16000,159.00000,1004.60000,301.85000,83.00000,298.74000
